latitude,longitude,altitude
-20.44545,134.24879,364.3
-20.46454,134.25108,370.9
-20.46458,134.25108,370.9
-20.46931,134.25166,373.2
-20.4712,134.25187,370.8
-20.47761,134.25265,376.2
-20.47833,134.25272,375.3
-20.47999,134.25282,376
-20.48197,134.25284,375.7
-20.48257,134.25282,376
-20.48372,134.25275,376.8
-20.48422,134.25273,377.8
-20.48479,134.25267,378.5
-20.48481,134.25267,378.6
-20.48533,134.25262,379
-20.48666,134.25244,378
-20.48811,134.25219,377.6
-20.48863,134.25209,377.9
-20.49215,134.25129,378.8
-20.49278,134.25117,378.9
-20.49302,134.25114,378.8
-20.49338,134.25111,378.8
-20.49382,134.2511,379.6
-20.4943,134.25111,380.3
-20.49476,134.25114,380.1
-20.49508,134.25118,380
-20.49547,134.25124,380
-20.49598,134.25135,379.9
-20.49638,134.25146,380
-20.49667,134.25155,380.1
-20.49705,134.25169,380.9
-20.49727,134.25178,381.4
-20.49793,134.25209,381.7
-20.4982,134.25223,381.6
-20.49878,134.25258,381
-20.49948,134.25311,382.2
-20.4997,134.2533,382.6
-20.5005,134.25406,382.2
-20.50147,134.25495,381.7
-20.50395,134.25729,384.2
-20.50401,134.25734,384.2
-20.50651,134.2597,384.6
-20.50665,134.25982,384.8
-20.50764,134.26073,385.9
-20.5082,134.26122,386.9
-20.50934,134.26217,387.9
-20.50943,134.26225,387.8
-20.51311,134.26501,389.2
-20.51491,134.2663,388.9
-20.52851,134.27392,398.6
-20.52879,134.27406,399.8
-20.52916,134.27422,400.6
-20.52944,134.27432,399.8
-20.52974,134.27444,398.8
-20.53042,134.27463,398.4
-20.53064,134.27468,398.7
-20.53123,134.27478,398.8
-20.53154,134.27482,398.7
-20.53186,134.27485,398.6
-20.53231,134.27487,398.8
-20.53255,134.27487,398.7
-20.53322,134.27483,396.5
-20.53356,134.27479,395.6
-20.53375,134.27475,395.4
-20.53404,134.27471,394.7
-20.53429,134.27465,394.6
-20.5344,134.27463,394.7
-20.53457,134.27458,394.8
-20.5347,134.27455,394.8
-20.5351,134.27444,395
-20.53648,134.274,396.8
-20.53665,134.27394,396.7
-20.53666,134.27394,396.7
-20.53715,134.27378,397
-20.53717,134.27378,397.1
-20.53749,134.27369,397.7
-20.53789,134.27359,398.5
-20.53832,134.27351,399.3
-20.53881,134.27344,398.1
-20.5392,134.2734,397
-20.5395,134.27338,397.4
-20.54019,134.2734,398.6
-20.54026,134.27341,398.9
-20.54072,134.27345,400.4
-20.54179,134.27361,401.5
-20.54218,134.27366,402.8
-20.54288,134.2737,404.1
-20.54332,134.27369,404.4
-20.54373,134.27365,402.6
-20.5441,134.2736,400.7
-20.5447,134.2735,401.1
-20.5452,134.27337,401.9
-20.54564,134.27324,401.9
-20.54591,134.27314,401.7
-20.54631,134.27298,401.2
-20.54653,134.27288,401.1
-20.54725,134.27252,403.1
-20.54759,134.27232,404.3
-20.54797,134.27206,404.8
-20.54808,134.27199,404.9
-20.5486,134.27158,405.8
-20.54906,134.27115,406.9
-20.54951,134.27069,407.5
-20.54993,134.27019,408.6
-20.55033,134.26963,409.3
-20.55054,134.26928,409.9
-20.55093,134.26857,411
-20.55106,134.2683,411.4
-20.55344,134.26267,412.5
-20.55366,134.26217,411.8
-20.55395,134.2616,411.6
-20.55428,134.26106,410.8
-20.55462,134.26057,410.7
-20.55489,134.26022,410.8
-20.55511,134.25996,410.8
-20.55551,134.25952,411.1
-20.55602,134.25904,410.1
-20.55628,134.25881,409.1
-20.55684,134.25838,407.7
-20.55731,134.25807,407.4
-20.55781,134.25778,406.3
-20.55814,134.25761,405.5
-20.55841,134.25748,404.9
-20.55869,134.25736,404.7
-20.55945,134.25709,404.3
-20.55993,134.25697,404.9
-20.56062,134.25683,404.7
-20.56106,134.25677,404
-20.56134,134.25674,403.2
-20.56174,134.25671,402.1
-20.56204,134.25671,402.4
-20.56239,134.25672,402.7
-20.56301,134.25677,401.3
-20.56342,134.25682,400.3
-20.56481,134.25703,398.5
-20.56485,134.25703,398.4
-20.56703,134.25736,398.3
-20.56832,134.25754,399.9
-20.56857,134.25756,399.3
-20.56891,134.25757,398.6
-20.56935,134.25757,397.9
-20.56968,134.25756,397.5
-20.56995,134.25753,397.1
-20.57046,134.25746,396
-20.57081,134.2574,395.4
-20.57109,134.25733,396
-20.57133,134.25728,396.5
-20.57175,134.25715,397.2
-20.57219,134.257,398.3
-20.57283,134.25673,398.7
-20.57317,134.25656,398
-20.57344,134.25641,398
-20.57408,134.256,399.7
-20.57441,134.25576,400.4
-20.57485,134.25542,400.6
-20.57511,134.25518,400.5
-20.57563,134.25465,400.6
-20.57597,134.25432,399.8
-20.57697,134.25327,394.9
-20.57811,134.25214,392.7
-20.57811,134.25213,392.7
-20.57999,134.25024,394.5
-20.58065,134.24956,393.2
-20.58143,134.24887,391.8
-20.58168,134.24868,391.8
-20.58191,134.24852,391.7
-20.58245,134.24817,391.4
-20.58293,134.24791,390.2
-20.58319,134.24778,389.7
-20.58507,134.24694,385.3
-20.58508,134.24694,385.3
-20.58784,134.24572,389.3
-20.58841,134.24548,389.1
-20.58894,134.24523,388
-20.59064,134.24446,384.6
-20.59142,134.244,385.8
-20.5917,134.24382,386.5
-20.59191,134.24367,387.7
-20.59237,134.2433,389
-20.59258,134.24312,389
-20.593,134.2427,388.1
-20.5932,134.24248,387.2
-20.59348,134.24215,386.1
-20.59372,134.24188,385.1
-20.59376,134.24184,385
-20.59535,134.24003,381.5
-20.59563,134.2397,381.8
-20.59725,134.2379,382.3
-20.59899,134.23591,377.5
-20.59918,134.23568,377.4
-20.60127,134.23331,377.5
-20.60134,134.23324,377.4
-20.60157,134.23299,377.4
-20.6023,134.23215,377.4
-20.60239,134.23204,377.4
-20.60641,134.22747,373.6
-20.60733,134.22647,371.7
-20.60828,134.22553,372.9
-20.60842,134.22541,372.5
-20.60864,134.22519,371.9
-20.60912,134.22477,371.7
-20.60939,134.22455,371.9
-20.60949,134.22446,372
-20.61043,134.2237,371.9
-20.61132,134.22304,371.4
-20.61218,134.22246,371.6
-20.61295,134.222,372.5
-20.6132,134.22184,372.8
-20.61406,134.22136,372.5
-20.61452,134.22113,372.4
-20.61457,134.2211,372.3
-20.61484,134.22096,372.2
-20.61538,134.2207,371.8
-20.61543,134.22068,371.7
-20.61555,134.22062,371.5
-20.61599,134.22042,370.7
-20.61758,134.21979,370
-20.61862,134.21944,367.4
-20.61926,134.21925,367.9
-20.61977,134.21911,367.9
-20.62041,134.21895,367
-20.62111,134.21879,366.5
-20.62243,134.21854,365
-20.62245,134.21854,365
-20.62271,134.2185,365.1
-20.6236,134.2184,365.4
-20.62457,134.21832,366.5
-20.62512,134.21829,367.1
-20.62659,134.21826,368
-20.62695,134.21828,367.6
-20.62759,134.2183,366.7
-20.62855,134.21836,364.8
-20.62976,134.2185,363.9
-20.63041,134.2186,364.2
-20.63115,134.21873,365.3
-20.63138,134.21879,365.8
-20.63161,134.21883,366.4
-20.6319,134.21889,366
-20.63286,134.21913,364
-20.63396,134.21945,362.8
-20.63654,134.22024,362.2
-20.63658,134.22025,362.2
-20.63961,134.22118,363.9
-20.63991,134.22124,363.6
-20.64022,134.22134,363
-20.64086,134.22151,362.2
-20.64126,134.22163,362
-20.64165,134.22173,362.2
-20.6421,134.22186,362.9
-20.64221,134.2219,363
-20.64295,134.22211,363
-20.64347,134.22227,362.7
-20.64355,134.22229,362.7
-20.64722,134.22339,364
-20.64766,134.22351,363.8
-20.64797,134.22361,363.6
-20.65821,134.22666,361.2
-20.65902,134.22689,361.4
-20.65984,134.22715,359.8
-20.66089,134.22745,360.1
-20.66193,134.22773,359.8
-20.66319,134.22805,361.1
-20.66424,134.22828,360.1
-20.74145,134.24367,358.4
-20.74293,134.24398,359.5
-20.74385,134.24414,359.1
-20.74498,134.24432,361.1
-20.74602,134.24447,361.6
-20.7469,134.24456,360.2
-20.74798,134.24465,360.6
-20.74848,134.24468,361
-20.74866,134.2447,361.2
-20.74963,134.24475,360.9
-20.7511,134.24478,361.2
-20.75212,134.24477,361.8
-20.75244,134.24475,362.1
-20.75314,134.24473,360.5
-20.75433,134.24467,363
-20.75556,134.24457,361.8
-20.75704,134.24439,359.2
-20.75788,134.24426,358.1
-20.75961,134.24395,359.8
-20.76519,134.2427,363.9
-20.76555,134.24263,363.8
-20.78704,134.23786,359.1
-20.78827,134.2376,361.2
-20.78835,134.23758,361.2
-20.78912,134.23742,360.4
-20.78998,134.23727,362.2
-20.7908,134.23716,359.5
-20.79236,134.237,359.3
-20.79335,134.23696,357.1
-20.794,134.23696,358.1
-20.79514,134.23699,360.4
-20.79582,134.23703,360.6
-20.79668,134.23711,361.5
-20.83032,134.24075,362.8
-20.8315,134.24089,363.3
-20.83214,134.24095,363
-20.83366,134.24106,363.1
-20.83537,134.24112,363
-20.83732,134.24113,364.6
-20.83808,134.24111,365.9
-20.83818,134.2411,366.1
-20.83967,134.24102,364.3
-20.84073,134.24093,364
-20.84194,134.2408,364.9
-20.84305,134.24065,364.2
-20.84426,134.24047,364.8
-20.84441,134.24044,364.8
-20.84444,134.24044,364.8
-20.84516,134.24031,364.3
-20.84684,134.23996,365.7
-20.84843,134.23958,366.1
-20.86103,134.23605,367.6
-20.86178,134.23585,368
-20.90703,134.22316,374.8
-20.90785,134.22292,375.5
-20.91517,134.22087,377.4
-20.91592,134.22064,375.2
-20.96695,134.20629,384.8
-20.97308,134.20451,386.5
-20.97398,134.20427,387
-20.97435,134.20415,386.8
-20.98028,134.20252,388.4
-21.14778,134.15502,415.6
-21.14798,134.15497,415.4
-21.14964,134.1545,416
-21.14969,134.15448,416
-21.19348,134.14206,424.5
-21.19452,134.14174,424.1
-21.20609,134.13846,426
-21.20756,134.13806,426.1
-21.21053,134.1372,426.5
-21.21235,134.1367,426.9
-21.21314,134.13645,426.4
-21.21341,134.13634,426.4
-21.21386,134.13613,426.6
-21.22375,134.13069,428.3
-21.22524,134.12989,429
-21.22732,134.12873,428.8
-21.22886,134.1279,429.2
-21.22973,134.12741,428.7
-21.23114,134.12666,429.7
-21.23236,134.1261,430.1
-21.23371,134.12559,430
-21.23471,134.12524,431.1
-21.23519,134.12505,431.4
-21.23568,134.12483,430.5
-21.23632,134.12452,430.5
-21.23751,134.1239,430.7
-21.23863,134.12322,430.6
-21.23929,134.12276,430.8
-21.24001,134.12222,431.3
-21.24048,134.12184,431.2
-21.24122,134.1212,431
-21.2421,134.12035,431.9
-21.24497,134.11718,429.4
-21.24522,134.11689,430
-21.24801,134.11378,431.4
-21.256,134.10455,433.7
-21.27608,134.08154,438.4
-21.27622,134.08137,438
-21.28473,134.07162,441.4
-21.28482,134.07151,441.4
-21.30155,134.05228,442.4
-21.30167,134.05213,442.5
-21.30187,134.05191,443.2
-21.30325,134.05032,444.4
-21.30474,134.04868,444.2
-21.30639,134.04696,445.2
-21.30765,134.0457,446
-21.35767,133.99706,454.8
-21.37162,133.98338,460
-21.37163,133.98338,460
-21.38648,133.9688,466
-21.3868,133.9685,466.2
-21.39234,133.96307,468.9
-21.39323,133.96222,469.7
-21.39774,133.95777,474.2
-21.39865,133.95689,474.5
-21.39956,133.95597,475
-21.40045,133.95512,474.1
-21.40188,133.95371,476.7
-21.40277,133.95286,478.7
-21.40543,133.95021,478.5
-21.40675,133.94895,482.9
-21.40983,133.9459,491.2
-21.41053,133.94525,491
-21.41089,133.94493,491.2
-21.41171,133.94427,495.2
-21.41214,133.94396,495.3
-21.41301,133.94338,492.4
-21.4139,133.94286,491.9
-21.41434,133.94263,491.4
-21.41539,133.94214,489.2
-21.41709,133.94144,489.4
-21.41888,133.94074,489.8
-21.41936,133.94054,490.4
-21.42955,133.93649,490.1
-21.42961,133.93647,490
-21.43222,133.93543,489.7
-21.43306,133.93508,488.5
-21.43596,133.93395,491
-21.44131,133.9318,490.3
-21.44286,133.9312,492.7
-21.44742,133.92937,491.7
-21.44763,133.92928,492
-21.44993,133.92838,495.1
-21.45222,133.92744,495.5
-21.45311,133.92711,498.2
-21.45972,133.92448,495.9
-21.46125,133.92389,498.2
-21.46298,133.92319,494.8
-21.46356,133.92297,495.2
-21.4649,133.92243,494.1
-21.46666,133.92175,495.8
-21.46804,133.92119,495.4
-21.47006,133.9204,495
-21.47099,133.92001,493.8
-21.47191,133.91966,494.7
-21.47229,133.9195,495.7
-21.47505,133.9184,494.1
-21.47602,133.91803,495.4
-21.4767,133.91775,495.7
-21.47921,133.91677,498.4
-21.48308,133.91522,494.8
-21.48463,133.91462,496.4
-21.49533,133.91036,499
-21.49551,133.91028,499.5
-21.49597,133.9101,500.4
-21.49747,133.90943,500.9
-21.49891,133.90872,500.9
-21.50036,133.90796,501.3
-21.51069,133.90193,505.2
-21.51174,133.90128,506
-21.5127,133.90066,506.9
-21.5134,133.90015,506.1
-21.51436,133.89941,506.7
-21.51466,133.89916,507.2
-21.52227,133.89253,513.8
-21.5227,133.89214,513.5
-21.5235,133.89149,511
-21.52412,133.89108,510.3
-21.52448,133.89087,510.8
-21.52493,133.89064,511.6
-21.52571,133.89032,511.2
-21.52788,133.88952,510.9
-21.5285,133.88927,512
-21.52856,133.88925,512
-21.5291,133.88904,511.7
-21.52992,133.88866,512.8
-21.53033,133.88844,513.1
-21.53056,133.88829,512.9
-21.53133,133.88775,511.4
-21.53208,133.88712,512.3
-21.53241,133.88681,512.9
-21.53261,133.88661,513.2
-21.53293,133.88625,513.8
-21.53298,133.88618,513.8
-21.53319,133.88593,514
-21.53344,133.88559,513.5
-21.53386,133.88496,512.6
-21.53405,133.88466,512.8
-21.53429,133.88422,513.2
-21.53455,133.88368,513.5
-21.53471,133.88329,513.5
-21.5349,133.88279,512.6
-21.53513,133.88203,512.8
-21.53523,133.88165,513.6
-21.53547,133.88028,515.7
-21.53796,133.86407,524.8
-21.53814,133.86282,524.2
-21.53817,133.86269,524.2
-21.53828,133.86206,523.5
-21.53844,133.86129,523.7
-21.5386,133.86062,524.4
-21.53862,133.86051,524.5
-21.53903,133.85902,525.4
-21.53951,133.8576,527.7
-21.53972,133.85703,527.6
-21.54257,133.84998,535
-21.54293,133.8493,536.3
-21.54331,133.84861,536.3
-21.54373,133.84794,536.5
-21.54418,133.84733,536.8
-21.54466,133.84672,536.6
-21.54518,133.84613,538.2
-21.54573,133.84559,537.7
-21.54633,133.84505,538.3
-21.54768,133.8439,538
-21.54792,133.84372,538.2
-21.54968,133.84226,539.6
-21.5497,133.84225,539.6
-21.55043,133.84164,540.9
-21.5512,133.84097,538.9
-21.55143,133.84076,538.6
-21.55217,133.84002,538.2
-21.55259,133.83956,538.8
-21.55295,133.83913,538.5
-21.55391,133.83782,537.5
-21.56042,133.82871,535
-21.56193,133.82664,535.4
-21.56567,133.8214,532
-21.56668,133.82002,532.9
-21.56732,133.81909,529.6
-21.56825,133.81783,528.6
-21.56841,133.81759,528.7
-21.57013,133.81522,528.9
-21.57198,133.81262,528.9
-21.57412,133.80967,530.9
-21.57435,133.80929,530.4
-21.57465,133.80874,528.8
-21.57476,133.80852,528.4
-21.57645,133.80462,528.1
-21.57696,133.80348,529.4
-21.57723,133.80282,528
-21.57736,133.80248,526.5
-21.57758,133.80185,525.2
-21.57772,133.80141,524.9
-21.57783,133.801,524.7
-21.57844,133.79816,523.8
-21.57844,133.79815,523.8
-21.57849,133.79794,523.6
-21.57859,133.79757,523.4
-21.57862,133.7975,523.3
-21.57876,133.79702,522.7
-21.5789,133.79659,522.3
-21.57902,133.79627,522.3
-21.58702,133.77662,511.4
-21.58743,133.77579,510.1
-21.58791,133.77498,511.5
-21.58842,133.7742,512.2
-21.58897,133.77348,512.1
-21.58899,133.77345,512
-21.58961,133.77275,509.7
-21.59025,133.7721,508.5
-21.61034,133.75364,507.9
-21.61048,133.75352,507.9
-21.62214,133.7428,507.4
-21.62263,133.74238,507.4
-21.62313,133.74199,508.5
-21.62365,133.74161,509.7
-21.6242,133.74126,511
-21.62476,133.74093,510.9
-21.62534,133.74063,512.3
-21.62618,133.74026,511.2
-21.62796,133.73958,510.9
-21.62867,133.73932,511.9
-21.62884,133.73925,512.2
-21.63248,133.73787,511.9
-21.63257,133.73784,511.7
-21.63318,133.73761,510.4
-21.63359,133.73749,511.3
-21.63412,133.73737,514.1
-21.63416,133.73737,514.3
-21.63445,133.73732,515.5
-21.63499,133.73729,517.7
-21.63533,133.73729,518.9
-21.6357,133.73731,520.3
-21.6361,133.73735,521.7
-21.63687,133.73752,524.1
-21.63719,133.73761,526.1
-21.63757,133.73776,528.6
-21.63817,133.73803,531
-21.63872,133.73835,532.6
-21.63893,133.73851,532.5
-21.63906,133.7386,531.9
-21.63922,133.73874,530.8
-21.64017,133.7395,523.1
-21.64059,133.7398,520.3
-21.64092,133.73999,517.7
-21.64141,133.74024,516.9
-21.64191,133.74044,514.9
-21.64418,133.74127,508.6
-21.64456,133.74142,508.4
-21.64654,133.74213,507.8
-21.6477,133.74257,505.8
-21.64821,133.74274,505.4
-21.65023,133.74346,504.3
-21.65125,133.74379,504.8
-21.6517,133.74392,504.7
-21.67676,133.75162,492.1
-21.67694,133.75167,492
-21.67987,133.75259,493.3
-21.67989,133.75259,493.2
-21.6803,133.75272,492.6
-21.68068,133.75282,492.1
-21.6814,133.75295,492.4
-21.68222,133.75306,492.6
-21.70733,133.75559,492.9
-21.70793,133.75562,493.2
-21.70846,133.75562,493.6
-21.70918,133.75559,494.3
-21.71006,133.75548,495.4
-21.7105,133.75541,495.2
-21.71107,133.75529,495.3
-21.71173,133.75513,494.9
-21.71231,133.75496,495.8
-21.71318,133.75463,495.2
-21.71365,133.75443,494.5
-21.71404,133.75425,493.4
-21.71515,133.75363,492.7
-21.71564,133.7533,491.5
-21.71622,133.75288,491.4
-21.71667,133.75253,491
-21.71705,133.7522,492
-21.72369,133.7458,489.4
-21.7245,133.74496,489.7
-21.72471,133.74473,488.8
-21.72528,133.74405,488
-21.72566,133.74353,487.6
-21.72597,133.74307,487.2
-21.72598,133.74306,487.2
-21.72617,133.74275,487.5
-21.72619,133.74271,487.5
-21.72627,133.74259,487.7
-21.72688,133.74152,485.1
-21.72764,133.74012,486.5
-21.73266,133.73114,482.5
-21.73294,133.73062,482.5
-21.73767,133.72212,479.6
-21.7377,133.72208,479.5
-21.74166,133.71493,477.9
-21.74176,133.71476,477.7
-21.74811,133.70329,482.1
-21.74824,133.70304,482
-21.749,133.7017,477.4
-21.75206,133.69613,485.1
-21.75373,133.69314,477.8
-21.75377,133.69305,477.9
-21.75382,133.69297,478
-21.75479,133.69123,478.4
-21.75538,133.6903,477.3
-21.75613,133.68926,479.3
-21.75651,133.68879,479.3
-21.75681,133.68845,479
-21.75736,133.68785,478.6
-21.75789,133.68732,479.8
-21.75858,133.68668,480.4
-21.75874,133.68656,480
-21.7592,133.68618,480.1
-21.75995,133.68564,480
-21.76065,133.68518,479.4
-21.76171,133.68457,480.9
-21.76186,133.68449,480.7
-21.76231,133.68427,480.7
-21.76258,133.68415,481.1
-21.76272,133.68408,481.3
-21.7637,133.68369,481.6
-21.77828,133.67866,482.4
-21.77869,133.67853,481.6
-21.78266,133.67717,481
-21.78408,133.67666,483.1
-21.78756,133.67548,481.8
-21.78837,133.67518,481.8
-21.79,133.67462,483.4
-21.79009,133.67458,483.7
-21.80581,133.66915,485
-21.80662,133.66885,484.3
-21.80687,133.66874,484.3
-21.80698,133.6687,484.5
-21.80794,133.66826,484.9
-21.80903,133.66765,485
-21.80966,133.66725,485.6
-21.8102,133.66688,486.1
-21.81071,133.6665,485.4
-21.81143,133.66593,485.2
-21.81218,133.66526,484.9
-21.86982,133.61088,498
-21.87,133.61072,497.7
-21.87632,133.60473,498
-21.87638,133.60468,498
-21.87694,133.60415,498.3
-21.87716,133.60393,498.7
-21.87756,133.60356,499
-21.8781,133.60303,499
-21.8791,133.6019,500.8
-21.87918,133.60182,501
-21.88187,133.59838,501.2
-21.8821,133.59807,501.7
-21.88261,133.59743,501.7
-21.88278,133.5972,501.2
-21.89455,133.58203,504
-21.8952,133.58121,503.6
-21.89939,133.5758,504.4
-21.90008,133.57493,502.9
-21.93026,133.53602,508.9
-21.93206,133.53373,511.2
-21.94807,133.51308,514.8
-21.94874,133.51219,515.6
-21.95761,133.50075,517.1
-21.95803,133.50018,517.6
-21.9639,133.49259,517.9
-21.96441,133.49195,518.2
-21.96498,133.49126,518.5
-21.96574,133.49048,519
-21.97065,133.48592,519.8
-21.97144,133.48526,520.1
-21.97211,133.48474,520.6
-21.97282,133.48428,519.9
-21.97357,133.48384,519.9
-21.97372,133.48376,520.2
-21.97511,133.48297,521.3
-21.97531,133.48285,521.2
-21.98423,133.4778,524
-21.98451,133.47763,524
-21.99032,133.47434,523.4
-21.99076,133.4741,523.1
-21.99983,133.46895,526.9
-22.00002,133.46885,527.1
-22.00418,133.46648,528
-22.00564,133.46567,528.4
-22.00612,133.46542,528.2
-22.00661,133.46519,527.3
-22.00683,133.46512,527.5
-22.00737,133.46491,528.7
-22.00797,133.46472,529.2
-22.00831,133.46463,529.4
-22.0087,133.46455,529.3
-22.04466,133.45614,540.1
-22.04549,133.4559,541.2
-22.04633,133.45563,540.6
-22.04715,133.45531,540
-22.04776,133.45504,539.9
-22.04848,133.45468,541
-22.04914,133.45433,540.9
-22.04991,133.45385,540
-22.09087,133.42615,543.6
-22.09173,133.42562,544.9
-22.09303,133.4249,543.3
-22.09427,133.4243,544.3
-22.09464,133.42414,544.5
-22.0955,133.42379,545.1
-22.0966,133.42339,546
-22.09808,133.42294,544.6
-22.09885,133.42274,545.2
-22.12952,133.41616,551.8
-22.12999,133.41605,552.2
-22.13015,133.41602,552
-22.13041,133.41598,551.5
-22.13098,133.41594,550.7
-22.13122,133.41594,550.9
-22.13136,133.41595,551.1
-22.13214,133.41604,551.5
-22.13277,133.4162,551.4
-22.13334,133.41642,551.7
-22.13394,133.41673,551.3
-22.13447,133.41709,551.1
-22.1346,133.41719,551.1
-22.1352,133.41775,551.8
-22.14074,133.42418,552.8
-22.14281,133.42654,553.9
-22.14321,133.42698,554.5
-22.14374,133.42751,554.5
-22.14458,133.42825,554.6
-22.14542,133.42892,554
-22.14615,133.42943,554.7
-22.14706,133.43002,556.5
-22.148,133.43054,554.9
-22.14878,133.43089,555.1
-22.14976,133.43129,555.5
-22.15055,133.43156,556.3
-22.15138,133.4318,555.4
-22.15221,133.432,555.6
-22.15305,133.43216,557.4
-22.15391,133.43227,557.7
-22.15478,133.43234,557.8
-22.15587,133.43236,558.1
-22.15698,133.43232,557.7
-22.17016,133.43104,563.6
-22.20271,133.42799,566.9
-22.20356,133.4279,566.7
-22.2072,133.42757,569.6
-22.20781,133.4275,570
-22.21251,133.42708,570
-22.27076,133.42269,579.9
-22.27079,133.42268,580
-22.2721,133.42253,580
-22.27277,133.42239,581.4
-22.27343,133.42224,582.4
-22.27407,133.42207,583.4
-22.27469,133.42187,582.7
-22.27535,133.42164,582.4
-22.31235,133.40702,590.2
-22.44692,133.35314,615.3
-22.44703,133.35309,615.4
-22.45542,133.34975,617.2
-22.4557,133.34965,616.5
-22.49455,133.33422,631
-22.49492,133.33408,630.5
-22.49538,133.33392,630.9
-22.496,133.33373,631
-22.49679,133.33352,631.4
-22.49742,133.33338,633.6
-22.49835,133.33324,633.1
-22.54665,133.32772,657.2
-22.5478,133.32762,659.9
-22.5491,133.32762,662.8
-22.55019,133.3277,659.9
-22.55092,133.32781,659.9
-22.55105,133.32784,659.2
-22.55127,133.32787,658.2
-22.55149,133.32791,657.2
-22.55206,133.32804,655.9
-22.55285,133.32827,655.8
-22.56586,133.33241,647.9
-22.56587,133.33241,647.9
-22.59516,133.3417,656.8
-22.59524,133.34173,656.8
-22.60237,133.34402,651.3
-22.60344,133.34433,651
-22.60437,133.34455,650.7
-22.60567,133.34475,650.1
-22.60687,133.34484,649.7
-22.62692,133.34513,654.4
